Year	Month	Tmax	Tmin	PAR	Prec	CO2	O3
1200-1949	1	-1.08	-10.54	428.76	80.26	390	0
1200-1949	2	0.38	-9.62	541.34	83.59	390	0
1200-1949	3	5.19	-4.09	660.04	205.08	390	0
1200-1949	4	12	2.02	722.17	145.58	390	0
1200-1949	5	15.75	6.55	671.57	118.56	390	0
1200-1949	6	21.04	10.76	873.05	41.15	390	0
1200-1949	7	22.85	13.34	789.78	89.09	390	0
1200-1949	8	23.22	12.5	855.58	80.28	390	0
1200-1949	9	20.86	10.74	729.62	116.1	390	0
1200-1949	10	15.15	6.08	502.45	155.71	390	0
1200-1949	11	9.59	0.97	495.29	61.33	390	0
1200-1949	12	0.87	-8.64	352.89	82.53	390	0
1950	1	-1.08	-10.54	428.76	80.26	390	0
1950	2	0.38	-9.62	541.34	83.59	390	0
1950	3	5.19	-4.09	660.04	205.08	390	0
1950	4	12	2.02	722.17	145.58	390	0
1950	5	15.75	6.55	671.57	118.56	390	0
1950	6	21.04	10.76	873.05	41.15	390	0
1950	7	22.85	13.34	789.78	89.09	390	0
1950	8	23.22	12.5	855.58	80.28	390	0
1950	9	20.86	10.74	729.62	116.1	390	0
1950	10	15.15	6.08	502.45	155.71	390	0
1950	11	9.59	0.97	495.29	61.33	390	0
1950	12	0.87	-8.64	352.89	82.53	390	0
1951	1	0.3	-8.59	382.67	143.23	390	0
1951	2	1.28	-7.7	401.46	183.89	390	0
1951	3	5.16	-3.08	614.43	134.59	390	0
1951	4	12.17	1.48	815.12	57.46	390	0
1951	5	16.6	6.57	729.71	86.41	390	0
1951	6	21.48	11.5	801	64.18	390	0
1951	7	23.89	12.92	905.06	83.82	390	0
1951	8	22.96	13.09	786.29	168.78	390	0
1951	9	20.14	10.11	714.43	92.64	390	0
1951	10	15.37	5.69	521.31	142.24	390	0
1951	11	6.28	-3.05	499.03	83.65	390	0
1951	12	3.12	-7.18	407.61	120.26	390	0
1952	1	1.95	-8.27	396.36	121.31	390	0
1952	2	1.78	-8.57	536.03	51	390	0
1952	3	5.49	-3.83	725.71	84.31	390	0
1952	4	10.28	0.59	708.32	148.28	390	0
1952	5	18.79	7.79	668.71	146.55	390	0
1952	6	20.4	10.37	757.02	190.58	390	0
1952	7	22.71	12.78	794.42	140.23	390	0
1952	8	23.64	13.61	775.17	171.57	390	0
1952	9	19.3	9.65	715.78	97.95	390	0
1952	10	13.27	3.59	583.36	145.81	390	0
1952	11	4.94	-3.93	435.19	122.18	390	0
1952	12	-0.05	-9.85	375.86	51.57	390	0
1953	1	0.35	-10.72	393.33	215.2	390	0
1953	2	-2.24	-13.77	501.41	53.9	390	0
1953	3	4.47	-4.01	633.12	179.89	390	0
